,country,points,price,variety
738,US,87,17.0,Chardonnay
739,US,87,65.0,Sangiovese
740,Portugal,87,13.0,Portuguese Red
741,Portugal,87,15.0,Portuguese Red
742,Italy,87,23.0,Nebbiolo
743,US,87,40.0,Chardonnay
744,US,87,38.0,Pinot Noir
745,US,87,15.0,Cabernet Sauvignon
746,Italy,87,50.0,Nebbiolo
747,US,87,24.0,Sauvignon Blanc
748,Spain,87,18.0,Rosé
749,France,87,40.0,Champagne Blend
750,France,87,18.0,Bordeaux-style Red Blend
751,France,87,20.0,Bordeaux-style Red Blend
752,France,85,40.0,Champagne Blend
753,France,85,11.0,Bordeaux-style Red Blend
754,New Zealand,85,9.0,Sauvignon Blanc
755,Chile,85,10.0,Chardonnay
756,Italy,85,35.36879626183683,Rosé
757,US,85,19.0,Cabernet Sauvignon
758,France,85,15.0,Champagne Blend
759,US,85,35.0,Syrah
760,US,85,30.0,Red Blend
761,Italy,85,12.0,Pinot Noir
762,US,85,17.0,White Blend
763,US,85,15.0,White Blend
764,France,85,10.0,Sauvignon Blanc
765,France,85,10.0,Sauvignon Blanc
766,Italy,85,16.0,Cabernet Sauvignon
767,US,85,25.0,Gewürztraminer
768,Romania,85,12.0,Red Blend
769,Argentina,88,20.0,Cabernet Sauvignon
770,US,88,20.0,Pinot Gris
771,US,88,12.0,Sauvignon Blanc
772,France,88,35.36879626183683,Bordeaux-style Red Blend
773,France,88,14.0,Red Blend
774,France,88,22.0,Sauvignon Blanc
775,Italy,88,26.0,White Blend
776,Italy,88,14.0,Syrah
777,US,88,18.0,Pinot Gris
778,US,88,17.0,Riesling
779,US,88,24.0,Cabernet Sauvignon
780,US,88,60.0,Pinot Noir
781,France,88,26.0,Bordeaux-style Red Blend
782,France,88,25.0,Bordeaux-style White Blend
783,France,88,16.0,Sauvignon Blanc
784,US,88,40.0,Pinot Noir
785,France,88,21.0,Sauvignon Blanc
786,Chile,88,18.0,Cabernet Sauvignon
787,US,88,75.0,Pinot Noir
788,US,88,16.0,Pinot Gris
789,Italy,88,35.36879626183683,Red Blend
790,US,88,42.0,Rhône-style Red Blend
791,US,88,48.0,Red Blend
792,France,88,20.0,Gewürztraminer
793,US,88,125.0,Bordeaux-style Red Blend
794,US,88,14.0,Pinot Gris
795,Argentina,88,20.0,Malbec
796,Israel,88,25.0,White Blend
797,France,88,28.0,Pinot Gris
798,US,88,42.0,Sauvignon Blanc
799,US,88,13.0,Pinot Gris
800,Spain,88,18.0,White Blend
801,US,88,60.0,Chardonnay
802,Spain,88,28.0,Tempranillo
803,New Zealand,88,16.0,Pinot Gris
804,US,88,22.0,Chardonnay
805,US,88,28.0,Syrah
806,Argentina,87,15.0,Malbec
807,New Zealand,87,70.0,Bordeaux-style Red Blend
808,Spain,85,15.0,Red Blend
809,Austria,85,20.0,Grüner Veltliner
810,Italy,85,17.0,Pinot Grigio
811,US,85,24.0,Pinot Noir
812,Italy,85,28.0,White Blend
813,US,85,16.0,Merlot
814,France,85,12.0,Cabernet Sauvignon
815,France,85,12.0,Chardonnay
816,US,85,10.0,Merlot
817,Spain,85,25.0,White Blend
818,US,85,12.0,Pinot Grigio
819,Austria,85,10.0,Grüner Veltliner
820,Chile,85,11.0,Red Blend
821,US,85,16.0,Syrah
822,Italy,85,35.36879626183683,Pinot Grigio
823,France,85,11.0,Bordeaux-style White Blend
824,France,85,25.0,Red Blend
825,Italy,85,35.36879626183683,Red Blend
826,US,94,38.0,Zinfandel
827,US,94,34.0,Pinot Noir
828,US,94,100.0,Pinot Noir
829,US,94,95.0,Pinot Noir
830,US,94,62.0,Pinot Noir
831,Italy,94,57.0,Nebbiolo
832,Portugal,94,150.0,Portuguese Red
833,US,94,52.0,Chardonnay
834,France,94,112.0,Pinot Noir
835,Italy,94,180.0,Nebbiolo
836,US,94,35.0,Chardonnay
837,US,94,85.0,Chardonnay
838,US,94,32.0,Riesling
839,US,94,32.0,Riesling
840,US,94,120.0,Syrah
841,US,94,85.0,Malbec
842,France,94,120.0,Cabernet Franc
843,US,94,38.0,Zinfandel
844,US,94,32.0,Riesling
845,US,94,58.0,Pinot Noir
846,US,94,85.0,Syrah
847,US,94,80.0,Cabernet Franc
848,US,94,75.0,Pinot Noir
849,US,94,50.0,Pinot Noir
850,France,94,60.0,Pinot Noir
851,US,94,60.0,Pinot Noir
852,US,90,28.0,Cabernet Sauvignon
853,Chile,90,25.0,Red Blend
854,US,90,19.0,Chardonnay
855,Chile,90,35.0,Red Blend
856,Austria,90,35.36879626183683,Chardonnay
857,US,90,45.0,Chardonnay
858,US,90,13.0,Sauvignon Blanc
859,France,90,15.0,Syrah
860,Italy,90,22.0,Nebbiolo
861,US,90,35.0,Cabernet Franc
862,US,90,20.0,Zinfandel
863,US,90,38.0,Rhône-style Red Blend
864,Italy,90,70.0,Red Blend
865,Spain,90,60.0,Tempranillo
866,Spain,90,25.0,Sparkling Blend
867,France,90,17.0,Rhône-style Red Blend
868,US,90,15.0,Sauvignon Blanc
869,Italy,90,38.0,Sangiovese
870,Spain,90,27.0,Tempranillo
871,US,90,10.0,Merlot
872,US,90,56.0,Zinfandel
873,Italy,90,18.0,Red Blend
874,France,90,32.0,White Blend
875,France,90,24.0,Sparkling Blend
876,US,84,16.0,Riesling
877,US,84,40.0,Pinot Gris
878,US,84,20.0,Red Blend
879,US,84,38.0,Pinot Noir
880,France,84,20.0,Bordeaux-style Red Blend
881,France,84,18.0,Bordeaux-style Red Blend
882,France,84,35.36879626183683,Bordeaux-style Red Blend
883,Chile,84,13.0,Malbec
884,US,84,65.0,Cabernet Sauvignon
885,New Zealand,84,16.0,Sauvignon Blanc
886,France,84,14.0,Bordeaux-style Red Blend
887,France,84,20.0,Bordeaux-style Red Blend
888,France,84,15.0,Bordeaux-style Red Blend
889,Chile,84,11.0,Sauvignon Blanc
890,US,84,27.0,Red Blend
891,US,84,100.0,Cabernet Sauvignon
892,US,84,25.0,Chardonnay
893,Chile,84,18.0,Chardonnay
894,US,84,13.0,Chardonnay
895,US,84,28.0,Zinfandel
896,France,83,12.0,Bordeaux-style Red Blend
897,US,83,17.0,Merlot
898,France,83,30.0,Bordeaux-style Red Blend
899,US,83,45.0,White Blend
900,US,87,24.0,Red Blend
901,Austria,87,23.0,Grüner Veltliner
902,Greece,87,13.0,White Blend
903,US,86,23.0,Cabernet Sauvignon
904,US,86,18.0,Merlot
905,US,86,26.0,Bordeaux-style Red Blend
906,Argentina,86,17.0,Chardonnay
907,Germany,86,20.0,Riesling
908,US,86,48.0,Pinot Noir
909,US,86,40.0,Pinot Noir
910,Argentina,86,12.0,Merlot
911,Austria,86,12.0,Grüner Veltliner
912,Portugal,88,14.0,Rosé
913,Argentina,88,19.0,Cabernet Sauvignon
914,France,88,10.0,Sparkling Blend
915,US,88,26.0,Pinot Gris
916,Italy,88,50.0,Nebbiolo
917,Australia,88,13.0,Sauvignon Blanc
918,Italy,88,49.0,Nebbiolo
919,Italy,88,50.0,Nebbiolo
920,Portugal,88,19.0,Portuguese Red
921,France,88,14.0,Chardonnay
922,France,88,28.0,Chardonnay
923,France,88,70.0,Chardonnay
924,US,88,13.0,Chardonnay
925,France,88,40.0,Chardonnay
926,Argentina,88,16.0,Malbec
927,Argentina,87,40.0,Malbec
928,Argentina,87,20.0,Bordeaux-style Red Blend
929,US,87,35.0,Chardonnay
930,Italy,87,90.0,Nebbiolo
931,Australia,87,13.0,Pinot Grigio
932,Germany,87,10.0,Riesling
933,France,87,32.0,Chardonnay
934,US,87,26.0,Tempranillo
935,US,87,14.0,Zinfandel
936,Portugal,87,10.0,Portuguese Red
937,Italy,87,75.0,Nebbiolo
938,US,87,35.0,Chardonnay
939,Italy,93,80.0,Nebbiolo
940,Portugal,93,55.0,Portuguese Red
941,US,93,24.0,Sparkling Blend
942,US,93,52.0,Cabernet Sauvignon
943,US,93,115.0,Bordeaux-style Red Blend
944,US,93,60.0,Pinot Noir
945,US,93,40.0,Pinot Noir
946,US,93,55.0,Sauvignon Blanc
947,Portugal,93,28.0,Portuguese Red
948,US,93,60.0,Syrah
949,US,93,75.0,Syrah
950,France,93,40.0,Bordeaux-style Red Blend
951,US,93,58.0,Pinot Noir
952,US,93,55.0,Syrah
953,US,93,65.0,Sparkling Blend
954,Portugal,93,75.0,Portuguese Red
955,US,93,49.0,Chardonnay
956,US,93,32.0,Pinot Noir
957,US,93,55.0,Pinot Noir
958,Portugal,93,32.0,Portuguese Red
959,US,93,65.0,Pinot Noir
960,US,93,40.0,Red Blend
961,US,92,50.0,Tempranillo
962,US,92,42.0,Pinot Noir
963,US,92,60.0,Pinot Noir
964,US,92,48.0,Red Blend
965,US,92,36.0,Chardonnay
966,Italy,88,16.0,Sangiovese
967,France,88,9.0,Bordeaux-style Red Blend
968,Italy,88,35.0,Sangiovese
969,France,88,40.0,Bordeaux-style Red Blend
970,US,88,13.0,Chardonnay
971,South Africa,88,17.0,Chardonnay
972,US,88,50.0,Bordeaux-style Red Blend
973,South Africa,88,35.0,Sauvignon Blanc
974,US,88,40.0,Cabernet Sauvignon
975,South Africa,88,13.0,Sauvignon Blanc
976,US,88,50.0,Red Blend
977,US,88,20.0,Red Blend
978,Italy,88,35.36879626183683,Sangiovese
979,Germany,88,22.0,Riesling
980,US,88,7.0,Chardonnay
981,US,88,10.0,Chardonnay
982,South Africa,88,15.0,Merlot
983,US,88,40.0,Cabernet Sauvignon
984,Spain,88,21.0,Tempranillo
985,Spain,85,7.0,Tempranillo
986,Italy,85,22.0,White Blend
987,Italy,85,35.36879626183683,Red Blend
988,US,85,13.0,Riesling
989,US,85,35.0,Pinot Noir
990,US,85,16.0,Riesling
991,US,85,20.0,Cabernet Franc
992,US,85,34.0,Cabernet Sauvignon
993,US,84,15.0,Chardonnay
994,Italy,84,28.0,Chardonnay
995,US,84,10.0,Merlot
996,US,84,70.0,Cabernet Sauvignon
997,US,84,24.0,Sauvignon Blanc
998,Portugal,84,35.36879626183683,Portuguese White
999,Spain,84,8.0,Tempranillo
1000,Spain,84,27.0,Tempranillo
1001,US,84,10.0,Riesling
1002,France,84,35.36879626183683,Chardonnay
1003,New Zealand,84,17.0,Pinot Noir
1004,US,89,35.0,Cabernet Sauvignon
1005,Italy,89,19.0,Red Blend
1006,Germany,89,13.0,Riesling
1007,US,89,75.0,Cabernet Sauvignon
1008,Spain,89,30.0,Red Blend
1009,US,89,25.0,Chardonnay
1010,US,89,36.0,Syrah
1011,US,89,35.0,Chardonnay
1012,France,89,20.0,Sauvignon Blanc
1013,France,89,21.0,Sauvignon Blanc
1014,Germany,89,28.0,Riesling
1015,Germany,89,20.0,Riesling
1016,Spain,89,20.0,Cabernet Sauvignon
1017,US,89,40.0,Pinot Noir
1018,Portugal,89,13.0,Portuguese White
1019,US,89,45.0,Zinfandel
1020,US,89,40.0,Bordeaux-style Red Blend
1021,US,89,32.0,Chardonnay
1022,US,89,34.0,Cabernet Sauvignon
1023,US,90,98.0,Cabernet Sauvignon
1024,New Zealand,90,25.0,Sauvignon Blanc
1025,Austria,90,18.0,White Blend
1026,Spain,90,25.0,Sparkling Blend
1027,Austria,90,15.0,Grüner Veltliner
1028,Spain,90,36.0,Sparkling Blend
1029,US,90,35.0,Syrah
1030,US,90,56.0,Syrah
1031,New Zealand,90,25.0,Chardonnay
1032,US,90,38.0,Pinot Noir
1033,France,90,28.0,Red Blend
1034,France,90,13.0,Bordeaux-style Red Blend
1035,US,90,38.0,Syrah
1036,US,90,22.0,Sauvignon Blanc
1037,US,90,18.0,Rosé
1038,France,90,21.0,Rosé
1039,France,90,23.0,Rosé
1040,France,90,30.0,Rosé
1041,Austria,90,20.0,Grüner Veltliner
1042,US,90,39.0,Cabernet Sauvignon
1043,US,90,38.0,Rhône-style Red Blend
1044,US,86,10.0,Riesling
1045,France,86,35.36879626183683,Bordeaux-style Red Blend
1046,France,86,35.36879626183683,Bordeaux-style Red Blend
1047,France,86,14.0,Rosé
1048,US,86,30.0,Red Blend
1049,US,86,35.0,Red Blend
1050,France,86,75.0,Bordeaux-style Red Blend
1051,US,86,17.0,Pinot Noir
1052,France,86,35.36879626183683,Bordeaux-style Red Blend
1053,France,87,15.0,Rosé
1054,Chile,87,9.0,Cabernet Sauvignon
1055,France,87,40.0,Rosé
1056,US,87,20.0,Chardonnay
1057,Italy,86,35.36879626183683,White Blend
1058,US,86,13.0,Rosé
1059,US,86,28.0,Syrah
1060,US,86,20.0,Zinfandel
1061,France,86,15.0,Rosé
1062,US,86,18.0,Syrah
1063,Portugal,86,11.0,Portuguese White
1064,US,86,18.0,Cabernet Sauvignon
1065,US,86,12.0,Rosé
1066,Italy,88,25.0,Pinot Grigio
1067,Germany,88,14.0,Riesling
1068,US,88,36.0,Malbec
1069,US,88,42.0,Pinot Noir
1070,US,88,48.0,Pinot Noir
1071,US,88,35.36879626183683,Nebbiolo
1072,Argentina,88,19.0,Malbec
1073,US,88,50.0,Cabernet Franc
1074,Germany,88,16.0,Riesling
1075,Portugal,88,11.0,Portuguese Red
1076,US,88,25.0,Cabernet Franc
1077,Italy,88,23.0,Pinot Grigio
1078,Italy,88,28.0,Pinot Grigio
1079,US,88,22.0,White Blend
1080,US,88,15.0,Chardonnay
1081,US,88,70.0,Cabernet Sauvignon
1082,Germany,88,9.0,Riesling
1083,US,88,16.0,Pinot Noir
1084,France,93,35.36879626183683,Rhône-style Red Blend
1085,France,93,31.0,Gewürztraminer
1086,France,93,30.0,Pinot Gris
1087,US,93,38.0,Zinfandel
1088,US,93,45.0,Cabernet Sauvignon
1089,US,93,50.0,Bordeaux-style Red Blend
1090,France,93,35.36879626183683,Gewürztraminer
1091,US,93,86.0,Cabernet Sauvignon
1092,US,92,55.0,Cabernet Sauvignon
1093,France,92,28.0,Pinot Gris
1094,France,92,45.0,Pinot Gris
1095,US,92,85.0,Cabernet Sauvignon
1096,US,92,50.0,Red Blend
1097,US,92,120.0,Bordeaux-style Red Blend
1098,France,92,25.0,Red Blend
1099,France,92,40.0,Rhône-style Red Blend
1100,South Africa,92,50.0,Bordeaux-style Red Blend
1101,US,92,40.0,Cabernet Sauvignon
1102,France,92,35.36879626183683,Rhône-style Red Blend
1103,Austria,92,46.0,Grüner Veltliner
1104,US,92,39.0,Merlot
1105,US,92,85.0,Cabernet Sauvignon
1106,Austria,92,35.36879626183683,Pinot Noir
1107,US,94,75.0,Rhône-style Red Blend
1108,US,94,120.0,Cabernet Sauvignon
1109,France,94,25.0,Red Blend
1110,France,94,80.0,Chardonnay
1111,Portugal,94,85.0,Portuguese Red
1112,US,94,28.0,White Blend
1113,France,94,180.0,Rhône-style Red Blend
1114,France,94,85.0,Pinot Noir
1115,France,94,135.0,Pinot Noir
1116,Italy,94,125.0,Sangiovese
1117,France,94,90.0,Pinot Noir
1118,Italy,94,154.0,Red Blend
1119,US,94,70.0,Rhône-style Red Blend
1120,US,94,150.0,Cabernet Sauvignon
1121,Germany,94,56.0,Riesling
1122,France,94,49.0,Malbec
1123,US,94,72.0,Cabernet Sauvignon
1124,US,93,35.0,Sauvignon Blanc
1125,Italy,93,70.0,Sangiovese
1126,France,93,132.0,Pinot Noir
1127,US,93,38.0,Syrah
1128,Portugal,93,20.0,Portuguese Red
1129,US,93,175.0,Cabernet Sauvignon
1130,US,93,36.0,Pinot Noir
1131,US,93,60.0,Cabernet Sauvignon
1132,US,93,110.0,Cabernet Sauvignon
1133,US,93,100.0,Pinot Noir
1134,Italy,93,85.0,Sangiovese
1135,US,93,80.0,Cabernet Sauvignon
1136,Chile,86,12.0,Cabernet Sauvignon
1137,Italy,86,18.0,Red Blend
1138,Italy,86,15.0,Pinot Grigio
1139,US,86,20.0,Cabernet Sauvignon
1140,Chile,86,14.0,Cabernet Sauvignon
1141,Chile,85,9.0,Syrah
1142,Chile,85,12.0,Chardonnay
1143,US,85,9.0,Riesling
1144,Argentina,85,10.0,Cabernet Sauvignon
1145,France,85,19.0,Sauvignon Blanc
1146,New Zealand,85,11.0,Sauvignon Blanc
1147,US,85,75.0,Merlot
1148,Hungary,85,48.0,Bordeaux-style Red Blend
1149,US,85,22.0,Pinot Noir
1150,Italy,85,12.0,Sangiovese
1151,New Zealand,85,23.0,Pinot Noir
1152,Italy,85,15.0,Pinot Grigio
1153,New Zealand,85,16.0,Pinot Noir
1154,Argentina,85,12.0,Chardonnay
1155,US,85,65.0,Bordeaux-style Red Blend
1156,Argentina,85,10.0,Chardonnay
1157,Argentina,85,8.0,Pinot Grigio
1158,Italy,85,16.0,Pinot Grigio
1159,Chile,85,12.0,Cabernet Sauvignon
1160,US,92,32.0,Pinot Noir
1161,US,92,71.0,Pinot Noir
1162,Italy,92,65.0,Cabernet Sauvignon
1163,US,92,60.0,Pinot Noir
1164,Austria,92,35.36879626183683,Riesling
1165,France,92,35.0,Malbec
1166,France,92,35.36879626183683,Gamay
1167,Chile,92,92.0,Red Blend
1168,US,92,42.0,Merlot
1169,Italy,92,65.0,Red Blend
1170,France,92,35.0,Gamay
1171,Italy,92,43.0,Chardonnay
1172,US,92,54.0,Pinot Noir
1173,US,92,75.0,Cabernet Sauvignon
1174,France,92,16.0,Bordeaux-style Red Blend
1175,France,92,26.0,Malbec
1176,Chile,92,38.0,Cabernet Sauvignon
1177,Chile,92,29.0,Red Blend
1178,US,92,48.0,Pinot Noir
1179,Chile,92,40.0,Red Blend
1180,US,92,100.0,Cabernet Sauvignon
1181,Italy,86,21.0,Rosé
1182,Portugal,86,14.0,Portuguese White
1183,Portugal,86,13.0,Rosé
1184,US,86,15.0,Chardonnay
1185,Spain,86,15.0,Chardonnay
1186,Spain,86,9.0,Red Blend
1187,Spain,85,17.0,Tempranillo
1188,US,85,20.0,Rosé
1189,France,85,20.0,Bordeaux-style White Blend
1190,France,85,12.0,Bordeaux-style White Blend
1191,France,85,35.36879626183683,Rosé
1192,France,85,15.0,Rosé
1193,US,85,11.0,Syrah
1194,Spain,85,10.0,Red Blend
1195,Portugal,85,9.0,Rosé
1196,Portugal,85,10.0,Portuguese White
1197,Romania,85,10.0,Sauvignon Blanc
1198,Chile,85,15.0,Chardonnay
1199,Portugal,85,7.0,Portuguese Red
1200,Chile,85,10.0,Sauvignon Blanc
1201,Portugal,85,12.0,Portuguese White
1202,Portugal,85,8.0,Portuguese Red
1203,US,85,28.0,Chardonnay
1204,Portugal,85,9.0,Portuguese White
1205,US,99,125.0,Cabernet Sauvignon
1206,US,99,94.0,Pinot Noir
1207,France,98,1900.0,Bordeaux-style Red Blend
1208,France,98,380.0,Bordeaux-style Red Blend
1209,US,98,50.0,Bordeaux-style Red Blend
1210,Italy,98,102.0,Red Blend
1211,France,97,170.0,Bordeaux-style Red Blend
1212,Italy,97,220.0,Red Blend
1213,Italy,97,215.0,Red Blend
1214,US,97,150.0,Cabernet Sauvignon
1215,France,97,1100.0,Bordeaux-style Red Blend
1216,US,97,82.0,Pinot Noir
1217,France,96,280.0,Bordeaux-style Red Blend
1218,France,96,200.0,Bordeaux-style Red Blend
1219,Italy,96,75.0,Red Blend
1220,France,96,1200.0,Bordeaux-style Red Blend
1221,France,96,35.36879626183683,Bordeaux-style Red Blend
1222,France,96,195.0,Bordeaux-style Red Blend
1223,US,96,125.0,Cabernet Sauvignon
1224,France,96,1300.0,Bordeaux-style Red Blend
1225,France,96,400.0,Bordeaux-style Red Blend
1226,US,96,78.0,Pinot Noir
1227,France,96,75.0,Bordeaux-style Red Blend
1228,US,95,56.0,Pinot Noir
1229,France,95,89.0,Bordeaux-style Red Blend
1230,France,95,163.0,Bordeaux-style Red Blend
1231,France,95,110.0,Bordeaux-style Red Blend
1232,US,95,60.0,Syrah
1233,US,95,75.0,Chardonnay
1234,US,88,28.0,Chardonnay
1235,US,88,34.0,Syrah
1236,US,88,35.0,Chardonnay
1237,France,88,45.0,Bordeaux-style Red Blend
1238,France,88,20.0,Bordeaux-style Red Blend
1239,US,88,21.0,Riesling
1240,France,88,35.36879626183683,Bordeaux-style White Blend
1241,France,88,30.0,Sauvignon Blanc
1242,France,88,35.36879626183683,Bordeaux-style White Blend
1243,France,88,45.0,Bordeaux-style Red Blend
1244,France,88,22.0,Bordeaux-style Red Blend
1245,France,88,35.36879626183683,Bordeaux-style Red Blend
1246,US,88,18.0,Red Blend
1247,France,88,58.0,Bordeaux-style Red Blend
1248,US,88,10.0,Pinot Noir
1249,US,88,55.0,Chardonnay
1250,US,88,16.0,Riesling
1251,US,88,25.0,Cabernet Franc
1252,New Zealand,87,18.0,Sauvignon Blanc
1253,US,87,20.0,Riesling
1254,US,87,12.0,Chardonnay
1255,US,87,30.0,Chardonnay
1256,France,87,19.0,Bordeaux-style Red Blend
1257,France,87,35.36879626183683,Bordeaux-style White Blend
1258,France,87,15.0,Bordeaux-style Red Blend
1259,France,87,26.0,Sauvignon Blanc
1260,France,85,10.0,White Blend
1261,France,85,10.0,Chardonnay
1262,Portugal,85,12.0,Rosé
1263,Portugal,85,8.0,Portuguese White
1264,Portugal,85,6.0,Portuguese White
1265,Argentina,85,13.0,Rosé
1266,France,85,13.0,Sauvignon Blanc
1267,France,85,12.0,Pinot Noir
1268,US,85,16.0,White Blend
1269,Argentina,85,12.0,Malbec
1270,US,85,17.0,Chardonnay
1271,France,85,22.0,Sauvignon Blanc
1272,Portugal,85,7.0,Portuguese Red
1273,Portugal,85,8.0,Portuguese Red
1274,France,85,12.0,Merlot
1275,Portugal,85,15.0,Portuguese Red
1276,Argentina,85,10.0,Rosé
1277,US,85,12.0,Pinot Noir
1278,Australia,85,8.0,Chardonnay
1279,US,85,20.0,Chardonnay
1280,France,85,20.0,Pinot Noir
1281,Portugal,85,10.0,Portuguese Red
1282,Portugal,85,12.0,Portuguese Red
1283,US,85,15.0,Red Blend
1284,Italy,85,40.0,Nebbiolo
1285,US,85,11.0,Chardonnay
1286,US,85,10.0,Cabernet Sauvignon
1287,Spain,85,27.0,Red Blend
1288,US,85,25.0,Red Blend
1289,Argentina,85,10.0,Malbec
1290,Portugal,85,9.0,Rosé
1291,Argentina,85,20.0,Merlot
1292,US,85,18.0,Pinot Gris
1293,Portugal,85,10.0,Portuguese Red
1294,Portugal,85,10.0,Portuguese Red
1295,Portugal,85,11.0,Portuguese Red
1296,France,85,13.0,Bordeaux-style Red Blend
1297,France,85,20.0,Bordeaux-style Red Blend
1298,France,85,13.0,Bordeaux-style White Blend
1299,US,85,28.0,Cabernet Sauvignon
1300,Portugal,85,13.0,Portuguese White
1301,US,85,10.0,Chardonnay
1302,Argentina,85,12.0,White Blend
1303,US,85,12.0,Cabernet Sauvignon
1304,France,85,20.0,Bordeaux-style Red Blend
1305,France,85,28.0,Bordeaux-style Red Blend
1306,US,85,25.0,Merlot
1307,US,90,65.0,Syrah
1308,France,90,126.0,Syrah
1309,Italy,90,35.36879626183683,Red Blend
1310,US,90,50.0,Pinot Noir
1311,US,90,30.0,Chardonnay
1312,US,90,28.0,Cabernet Franc
1313,Argentina,90,25.0,Malbec
1314,US,90,16.0,Pinot Gris
1315,Austria,90,16.0,Grüner Veltliner
1316,Italy,90,35.36879626183683,Red Blend
1317,US,90,18.0,Sauvignon Blanc
1318,Italy,90,35.36879626183683,Syrah
1319,US,90,115.0,Cabernet Sauvignon
1320,US,90,20.0,White Blend
1321,Austria,90,44.0,Grüner Veltliner
1322,US,90,12.0,Cabernet Sauvignon
1323,Argentina,90,15.0,Malbec
1324,Italy,86,50.0,Merlot
1325,Israel,86,16.0,Chardonnay
1326,Italy,86,85.0,Syrah
1327,Italy,86,16.0,Red Blend
1328,US,86,10.0,Chardonnay
1329,Israel,86,35.0,Cabernet Sauvignon
1330,Italy,86,15.0,Sangiovese
1331,Australia,86,14.0,Chardonnay
1332,Australia,86,23.0,Chardonnay
1333,Italy,86,65.0,Red Blend
1334,Portugal,85,20.0,Portuguese Red
1335,US,85,19.0,Chardonnay
1336,US,85,10.0,Pinot Grigio
1337,Spain,85,8.0,White Blend
1338,Spain,85,10.0,White Blend
1339,US,85,22.0,Pinot Noir
1340,US,85,18.0,Chardonnay
1341,Spain,92,47.0,Tempranillo
1342,France,92,35.36879626183683,Bordeaux-style White Blend
1343,US,92,48.0,Pinot Noir
1344,US,92,30.0,Chardonnay
1345,US,92,35.0,Chardonnay
1346,US,92,20.0,Rhône-style Red Blend
1347,Italy,92,90.0,Sangiovese
1348,France,92,135.0,Bordeaux-style Red Blend
1349,US,92,40.0,Syrah
1350,US,92,40.0,Syrah
1351,Italy,92,50.0,Sangiovese
1352,US,92,22.0,Chardonnay
1353,Italy,92,80.0,Sangiovese
1354,US,92,29.0,Syrah
1355,Italy,92,75.0,Red Blend
1356,US,92,56.0,Pinot Noir
1357,US,92,45.0,Zinfandel
1358,Italy,92,45.0,Sangiovese
1359,France,92,35.36879626183683,Bordeaux-style Red Blend
1360,France,92,35.36879626183683,Bordeaux-style Red Blend
1361,France,92,35.36879626183683,Bordeaux-style White Blend
1362,France,92,49.0,Bordeaux-style Red Blend
1363,France,92,35.36879626183683,Bordeaux-style Red Blend
1364,US,92,30.0,Chardonnay
1365,France,84,13.0,Bordeaux-style Red Blend
1366,Spain,84,12.0,Sparkling Blend
1367,US,84,10.0,Riesling
1368,France,84,20.0,Bordeaux-style Red Blend
1369,Spain,84,13.0,Sparkling Blend
1370,US,84,29.0,Rhône-style Red Blend
1371,France,84,15.0,Sauvignon Blanc
1372,France,84,19.0,Pinot Noir
1373,Spain,84,10.0,Red Blend
1374,France,84,12.0,Bordeaux-style Red Blend
1375,US,84,25.0,Riesling
1376,US,84,37.0,Malbec
1377,US,84,20.0,Riesling
1378,France,84,12.0,Sauvignon Blanc
1379,US,84,18.0,Rosé
1380,France,84,25.0,Bordeaux-style Red Blend
1381,France,84,25.0,Bordeaux-style Red Blend
1382,Chile,84,15.0,Syrah
1383,France,84,35.36879626183683,Bordeaux-style Red Blend
